ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001127602-24-021295	2533992	Phantom Stock			F1	31-JUL-2024				4	A	0				26.36				98.01		A		08-AUG-1988	F2	08-AUG-1988	F2	Common Stock		26.36				106818.6				D			
0001127602-24-021293	2533927	Phantom Stock			F1	31-JUL-2024				4	A	0				26.72				98.01		A			F2		F2	Common Stock		26.72				13678.83				D			
0001127602-24-021291	2533801	Phantom Stock			F1	31-JUL-2024				4	A	0				16.65				98.01		A		08-AUG-1988	F2	08-AUG-1988	F2	Common Stock		16.65				15225.3				D			
0001127602-24-021289	2533971	Phantom Stock			F1	31-JUL-2024				4	A	0				4.6				98.01		A			F2		F2	Common Stock		4.6				470.83				D			
0001127602-24-021287	2533939	Phantom Stock			F1	31-JUL-2024				4	A	0				5.53				98.01		A			F2		F2	Common Stock		5.53				473.92				D			
0000950170-24-088983	2533780	Employee Stock Option (right to buy)		78.92		31-JUL-2024				4	M	false				3000.0				0.0		D		28-OCT-2018		28-OCT-2024		Common Stock		3000.0				0.0				D			
0001315399-24-000057	2533839	Stock Options Right-to-buy		12.29		30-JUL-2024				4	M	0				7700.0				0.0		D		24-APR-2021		24-APR-2030		Common Stock		7700.0				1946.0				D			
0001727689-24-000086	2533990	Options		0.06		26-JUL-2024				4	A	0				3000000.0				0.0		A		26-JUL-2024		26-JUL-2029		Common Shares		3000000.0				3000000.0				D			
0001493152-24-029855	2533770	Stock Option (right to buy)		1.37		01-AUG-2024				4	D	0				12048.0					F2	D		31-MAR-2016		31-MAR-2025		Common Stock		12048.0				0.0				D			
0001493152-24-029852	2533800	Employee Stock Option (right to buy)		1.37		01-AUG-2024				4	D	0				15057.0					F2	D		31-MAR-2016		31-MAR-2025		Common Stock		15057.0				0.0				D			
0001493152-24-029852	2533798	Employee Stock Option (right to buy)		1.73		01-AUG-2024				4	D	0				11995.0					F2	D		04-MAR-2016		04-MAR-2025		Common Stock		11995.0				0.0				D			
0001493152-24-029852	2533799	Employee Stock Option (right to buy)		1.67		01-AUG-2024				4	D	0				12416.0					F2	D		18-MAR-2016		18-MAR-2025		Common Stock		12416.0				0.0				D			
0001493152-24-029850	2533826	Stock Option (right to buy)		1.37		01-AUG-2024				4	D	0				14521.0					F2	D		31-MAR-2016		31-MAR-2025		Common Stock		14521.0				0.0				D			
0001140361-24-035180	2533921	Class B ordinary shares			F1, F2	31-JUL-2024				4	D	0	F1, F2			2647500.0					F1, F2	D			F1, F2		F1, F2	Class A ordinary shares		2647500.0				0.0				I		By ARYA Sciences Holdings IV	F4
0001140361-24-035180	2533920	Class B ordinary shares			F3	31-JUL-2024				4	D	0	F3			1000000.0					F3	D			F3		F3	Class A ordinary shares		1000000.0				2647500.0				I		By ARYA Sciences Holdings IV	F4
0001140361-24-035178	2533870	Class B ordinary shares			F1	31-JUL-2024				4	D	0	F1			30000.0					F1	D			F1		F1	Class A ordinary shares		30000.0				0.0				D			
0001140361-24-035176	2533886	Class B ordinary shares			F1	31-JUL-2024				4	D	0	F1			30000.0					F1	D			F1		F1	Class A ordinary shares		30000.0				0.0				D			
0001140361-24-035170	2533814	Class B ordinary shares			F1	31-JUL-2024				4	D	0	F1			30000.0					F1	D			F1		F1	Class A ordinary shares		30000.0				0.0				D			
0001140361-24-035169	2533796	Class B ordinary shares			F1, F2	31-JUL-2024				4	D	0	F1, F2			2647500.0					F1, F2	D			F1, F2		F1, F2	Class A ordinary shares		2647500.0				0.0				D	F4		
0001140361-24-035169	2533795	Class B ordinary shares			F3	31-JUL-2024				4	D	0	F3			1000000.0					F3	D			F3		F3	Class A ordinary shares		1000000.0				2647500.0				D	F4		
0001140361-24-035164	2533761	Class B ordinary shares			F3	31-JUL-2024				4	D	0	F3			1000000.0					F3	D			F3		F3	Class A ordinary shares		1000000.0				2647500.0				I		By ARYA Sciences Holdings IV	F4
0001140361-24-035164	2533762	Class B ordinary shares			F1, F2	31-JUL-2024				4	D	0	F1, F2			2647500.0					F1, F2	D			F1, F2		F1, F2	Class A ordinary shares		2647500.0				0.0				I		By ARYA Sciences Holdings IV	F4
0001415889-24-020484	2533969	Stock Option (right to buy)		5.4		31-JUL-2024				4	M	0				100.0				0.0		D			F2	09-DEC-2024		Common Stock		100.0				0.0				D			
0001104659-24-084506	2533933	Stock Option (Right to Buy)		56.94		29-JUL-2024				4	A	0				185000.0				0.0		A			F1	29-JUL-2034		Common Stock		185000.0				185000.0				D			
0001104659-24-084505	2533829	Stock Option (Right to Buy)		56.94		29-JUL-2024				4	A	0				36400.0				0.0		A			F2	29-JUL-2034		Common Stock		36400.0				36400.0				D			
0001104659-24-084504	2533897	Stock Option (Right to Buy)		56.94		29-JUL-2024				4	A	0				21000.0				0.0		A			F2	29-JUL-2034		Common Stock		21000.0				21000.0				D			
0001104659-24-084502	2533813	Stock Option (Right to Buy)		56.94		29-JUL-2024				4	A	0				36400.0				0.0		A			F2	29-JUL-2034		Common Stock		36400.0				36400.0				D			
0001013762-24-003422	2533875	Class B Common Stock			F1	29-JUL-2024				4	C	0				10000.0				0.0		D			F1		F1	Class A Common Stock		10000.0				0.0				D	F2		
0001013762-24-003421	2533911	Class B Common Stock			F1	29-JUL-2024				4	C	0				10000.0				0.0		D			F1		F1	Class A Common Stock		10000.0				0.0				D	F2		
0000950170-24-088878	2533777	Restricted Stock Unit			F2	27-JUL-2024				4	M	false				5053.0	F1				F2	D			F3		F3	Common Stock		5053.0	F1			10102.0	F1			D			
0001013762-24-003420	2533876	Class B Common Stock			F1	29-JUL-2024				4	C	0				3199999.0				0.0		D			F1		F1	Class A Common Stock		3199999.0				1.0				D	F2		
0001013762-24-003419	2533914	Class B Common Stock			F1	29-JUL-2024				4	C	0				10000.0				0.0		D			F1		F1	Class A Common Stock		10000.0				0.0				D	F2		
0001013762-24-003418	2533786	Class B Common Stock			F1	29-JUL-2024				4	C	0				10000.0				0.0		D			F1		F1	Class A Common Stock		10000.0				0.0				D	F2		
0001013762-24-003417	2533863	Class B Common Stock			F1	29-JUL-2024				4	C	0				3199999.0				0.0		D			F1		F1	Class A Common Stock		3199999.0				1.0				I	F2	By New Providence Acquisition II LLC	
0000950170-24-088875	2533752	Restricted Stock Unit			F3, F2	27-JUL-2024				4	M	false				1639.0	F1				F2	D			F5		F5	Common Stock		1639.0	F1			3276.0	F1			D			
0001013762-24-003416	2533792	Class B Common Stock			F1	29-JUL-2024				4	C	0				10000.0				0.0		D			F1		F1	Class A Common Stock		10000.0				0.0				D	F2		
0001013762-24-003414	2533926	Class B Common Stock			F1	29-JUL-2024				4	C	0				3199999.0				0.0		D			F1		F1	Class A Common Stock		3199999.0				1.0				I	F2	By New Providence Acquisition II LLC	
0000950170-24-088874	2533880	Restricted Stock Unit			F3, F2	27-JUL-2024				4	M	false				3414.0	F1				F2	D			F5		F5	Common Stock		3414.0	F1			6826.0	F1			D			
0000014272-24-000127	2533773	Call Option (obligation to sell)		46.0		29-JUL-2024				4	J	0	F1			5.0				0.0		D		24-JUN-2024		16-AUG-2024		Common Stock, $0.10 par value		500.0				0.0				I		Family Trust	F2
0001613103-24-000098	2533864	Performance Share Unit			F2	29-JUL-2024				4	A	0				19063.0				0.0		A			F3		F3	Performance Share Units		19063.0	F4			19063.0				D			
0001613103-24-000098	2533865	Stock Option (Right to Buy)		80.0		29-JUL-2024				4	A	0				56364.0				0.0		A			F5	29-JUL-2034		Ordinary Shares		56364.0				56364.0				D			
0001613103-24-000096	2533853	Performance Share Unit			F3	29-JUL-2024				4	A	0				35938.0				0.0		A			F4		F4	Performance Share Units		35938.0	F5			35938.0				D			
0001613103-24-000096	2533854	Stock Option (Right to Buy)		80.0		29-JUL-2024				4	A	0				106260.0				0.0		A			F6	29-JUL-2034		Ordinary Shares		106260.0				106260.0				D			
0001613103-24-000094	2533803	Stock Option (Right to Buy)		80.0		29-JUL-2024				4	A	0				106260.0				0.0		A			F6	29-JUL-2034		Ordinary Shares		106260.0				106260.0				D			
0001613103-24-000094	2533802	Performance Share Unit			F3	29-JUL-2024				4	A	0				35938.0				0.0		A			F4		F4	Performance Share Units		35938.0	F5			35938.0				D			
0001613103-24-000092	2533895	Performance Share Unit			F3	29-JUL-2024				4	A	0				35938.0				0.0		A			F4		F4	Performance Share Units		35938.0	F5			35938.0				D			
0001613103-24-000092	2533896	Stock Option (Right to Buy)		80.0		29-JUL-2024				4	A	0				106260.0				0.0		A			F6	29-JUL-2034		Ordinary Shares		106260.0				106260.0				D			
0001613103-24-000090	2533807	Performance Share Unit			F3	29-JUL-2024				4	A	0				100000.0				0.0		A			F4		F4	Performance Share Units		100000.0	F5			100000.0				D			
0001613103-24-000090	2533808	Stock Option (Right to Buy)		80.0		29-JUL-2024				4	A	0				295680.0				0.0		A			F6	29-JUL-2034		Ordinary Shares		295680.0				295680.0				D			
0001613103-24-000088	2533859	Performance Share Unit			F3	29-JUL-2024				4	M	0				34375.0				0.0		D			F4		F4	Performance Share Units		34375.0	F5			34375.0				D			
0001613103-24-000088	2533860	Stock Option (Right to Buy)		80.0		29-JUL-2024				4	A	0				101640.0				0.0		A			F6	29-JUL-2034		Ordinary Shares		101640.0				101640.0				D			
0000950170-24-088858	2533791	Endeavor Operating Company Units			F3	29-JUL-2024				4	J	false	F4			20832.0				0.0		D			F3		F3	Class A Common Stock		20832.0				24450221.0				I		See footnote	F2
0000950170-24-088857	2533906	Endeavor Operating Company Units			F2	29-JUL-2024				4	J	false	F3			20832.0				0.0		D			F2		F2	Class A Common Stock		20832.0				24450221.0				D			
0000950170-24-088856	2533899	Endeavor Operating Company Units			F3	29-JUL-2024				4	J	false	F4			20832.0				0.0		D			F3		F3	Class A Common Stock		20832.0				24450221.0				I		See footnote	F2
0000950170-24-088855	2533874	Units of Endeavor Operating Company			F4	29-JUL-2024				4	C	false				20832.0				0.0		D			F4		F4	Class A Common Stock		20832.0				7982.0				D			
0000950170-24-088855	2533872	Units of Executive Holdco			F3	29-JUL-2024				4	C	false				20832.0				0.0		D			F3		F3	Units of Endeavor Operating Company		20832.0				1291051.0				D			
0000950170-24-088855	2533873	Units of Endeavor Operating Company			F4	29-JUL-2024				4	C	false				20832.0				0.0		A			F4		F4	Class A Common Stock		20832.0				28814.0				D			
0001613103-24-000086	2533931	Performance Share Unit			F3	29-JUL-2024				4	A	0				31875.0				0.0		A			F4		F4	Performance Share Units		31875.0	F5			31875.0				D			
0001613103-24-000086	2533932	Stock Option (Right to Buy)		80.0		29-JUL-2024				4	A	0				94248.0				0.0		A			F6	29-JUL-2034		Ordinary Shares		94248.0				92248.0				D			
0001613103-24-000084	2533885	Stock Option (Right to Buy)		80.0		29-JUL-2024				4	A	0				1540.0				0.0		A			F8	29-JUL-2034		Ordinary Shares		1540.0				1540.0				D			
0001613103-24-000084	2533884	Performance Share Unit			F4	29-JUL-2024				4	A	0				3125.0				0.0		A			F7		F7	Performance Share Units		3125.0				3125.0				D			
0001613103-24-000084	2533883	Performance Share Unit			F4	29-JUL-2024				4	A	0				7813.0				0.0		A			F5		F5	Performance Share Units		7813.0	F6			7813.0				D			
0001415889-24-020479	2533991	Employee Stock Option (Right to Buy)		19.56		29-JUL-2024				4	M	0				49763.0	F1			0.0		D			F4	01-MAR-2026		Common Stock		49763.0				0.0				D			
0001628280-24-033836	2533866	Stock Option (Right to Buy)		0.99		29-JUL-2024				4	M	0				30000.0				0.0		D			F5	06-JAN-2032		Common Stock		30000.0				605000.0				D			
0001373715-24-000280	2533953	Director Stock Option (Right to Buy)		77.7		29-JUL-2024				4	M	0				3286.0				77.7		D			F2	10-JUN-2025		Common Stock		3286.0				0.0				D			
0001415889-24-020475	2533776	Stock Option (right to buy)		2.48		29-JUL-2024				4	M	0	F1			5250.0				0.0		D			F4	02-AUG-2031		Common Stock		5250.0				204370.0				D			
0001127602-24-021285	2533805	Employee Stock Option  (Right to Buy)		7.5		29-JUL-2024				4	A	0				1381216.0				0.0		A			F2	29-JUL-2034		Class A Common Stock		1381216.0				1381216.0				D			
0001127602-24-021285	2533804	Employee Stock Option  (Right to Buy)		5.0		29-JUL-2024				4	A	0				1366121.0				0.0		A			F2	29-JUL-2034		Class A Common Stock		1366121.0				1366121.0				D			
0000921895-24-001652	2534009	Series E Convertible Preferred Stock	F1		F2	05-APR-2024				4	A	0	F3			200000.0				1.0		A		05-APR-2024			F4	Common Stock		480000.0	F5			200000.0				D			
0001127602-24-021279	2533852	Deferred Stock Units			F1	29-JUL-2024				4	A	0				148.0	F2			0.0		A			F3		F3	Common Stock		148.0				148.0				D			
0001415889-24-020474	2533923	Stock Option (right to buy)		1.33		29-JUL-2024				4	M	0				66120.0				0.0		D		01-MAY-2017		15-MAR-2027		Class A Common Stock		66120.0				444953.0				D			
0001415889-24-020474	2533924	Stock Option (right to buy)		1.33		30-JUL-2024				4	M	0				222477.0				0.0		D		01-MAY-2017		15-MAR-2027		Class A Common Stock		222477.0				222476.0				D			
0001415889-24-020474	2533925	Stock Option (right to buy)		1.33		31-JUL-2024				4	M	0				222476.0				0.0		D		01-MAY-2017		15-MAR-2027		Class A Common Stock		222476.0				0.0				D			
0001127602-24-021276	2533841	Deferred Stock Units			F1	29-JUL-2024				4	A	0				142.0	F2			0.0		A			F3		F3	Common Stock		142.0				142.0				D			
0001062993-24-014266	2533972	Stock Option (right to buy)		1.87		30-JUL-2024				4	M	0				5706.0				0.0		D		15-AUG-2023		31-OCT-2032		Common Stock		5706.0				21299.0				D			
0001062993-24-014266	2533973	Stock Option (right to buy)		1.87		31-JUL-2024				4	M	0				4184.0				0.0		D		15-AUG-2023		31-OCT-2032		Common Stock		4184.0				17115.0				D			
0001127602-24-021274	2534008	Deferred Stock Units			F1	29-JUL-2024				4	A	0				95.0	F2			0.0		A			F3		F3	Common Stock		95.0				95.0				D			
0001127602-24-021272	2533848	Director Stock Option (Right to Buy)		86.78		31-JUL-2024				4	M	0				2661.0				0.0		D		01-JAN-2023		30-JUL-2026		Common Stock		2661.0				0.0				D			
0001127602-24-021272	2533850	Director Stock Option (Right to Buy)		69.63		31-JUL-2024				4	M	0				1679.0				0.0		D		15-AUG-2023		28-JUL-2027		Common Stock		1679.0				560.0				D			
0001127602-24-021272	2533849	Director Stock Option (Right to Buy)		82.07		31-JUL-2024				4	M	0				2958.0				0.0		D		01-JAN-2024		04-FEB-2027		Common Stock		2958.0				0.0				D			
0001127602-24-021272	2533847	Director Stock Option (Right to Buy)		110.02		31-JUL-2024				4	M	0				1787.0				0.0		D		01-JAN-2023		05-FEB-2026		Common Stock		1787.0				0.0				D			
0001127602-24-021272	2533846	Director Stock Option (Right to Buy)		160.01		31-JUL-2024				4	M	0				1353.0				0.0		D		01-JAN-2022		31-JUL-2025		Common Stock		1353.0				0.0				D			
0001127602-24-021272	2533845	Deferred Stock Units			F2	29-JUL-2024				4	A	0				372.0				0.0		A			F2		F2	Common Stock		372.0				372.0				D			
0001127602-24-021272	2533844	Restricted Stock Units			F1	29-JUL-2024				4	A	0				544.0				0.0		A			F1		F1	Common Stock		544.0				544.0				D			
0001127602-24-021271	2533781	Restricted Stock Units			F1	29-JUL-2024				4	A	0				544.0				0.0		A			F1		F1	Common Stock		544.0				544.0				D			
0001127602-24-021270	2533904	Deferred Stock Units			F2	29-JUL-2024				4	A	0				428.0				0.0		A			F2		F2	Common Stock		428.0				428.0				D			
0001127602-24-021270	2533903	Restricted Stock Units			F1	29-JUL-2024				4	A	0				544.0				0.0		A			F1		F1	Common Stock		544.0				544.0				D			
0001127602-24-021269	2533930	Deferred Stock Units			F2	29-JUL-2024				4	A	0				380.0				0.0		A			F2		F2	Common Stock		380.0				380.0				D			
0001127602-24-021269	2533929	Restricted Stock Units			F1	29-JUL-2024				4	A	0				544.0				0.0		A			F1		F1	Common Stock		544.0				544.0				D			
0001127602-24-021268	2533950	Restricted Stock Units			F1	29-JUL-2024				4	A	0				544.0				0.0		A			F1		F1	Common Stock		544.0				544.0				D			
0001127602-24-021268	2533952	Director Stock Option (Right to Buy)		86.78		31-JUL-2024				4	M	0				1300.0				0.0		D		01-JAN-2023		30-JUL-2026		Common Stock		1300.0				1361.0				D			
0001127602-24-021268	2533951	Deferred Stock Units			F2	29-JUL-2024				4	A	0				426.0				0.0		A			F2		F2	Common Stock		426.0				426.0				D			
0001127602-24-021267	2533830	Restricted Stock Units			F1	29-JUL-2024				4	A	0				816.0				0.0		A			F1		F1	Common Stock		816.0				816.0				D			
0001127602-24-021266	2533984	Restricted Stock Units			F1	29-JUL-2024				4	A	0				544.0				0.0		A			F1		F1	Common Stock		544.0				544.0				D			
0001127602-24-021265	2533783	Restricted Stock Units			F1	29-JUL-2024				4	A	0				664.0				0.0		A			F1		F1	Common Stock		664.0				664.0				D			
0001062993-24-014263	2533942	Phantom Stock			F1	22-JUL-2024				5	J	0		E		12.61				73.43		A			F1		F1	Common Stock - Voting		12.61				2249.62				I		Non-Qualified Retirement Savings Plan	
0001062993-24-014263	2533943	Phantom Stock			F2	29-JUL-2024				4	A	0				30.57				76.12		A			F2		F2	Common Stock - Voting		30.57				2280.19				I		Non Qualified Retirement Savings Plan	
0000950170-24-088770	2533788	Stock Option (Right to Buy)		5.41		29-JUL-2024				4	A	false				80000.0				0.0		A			F1	29-JUL-2034		Common Stock		80000.0				80000.0				D			
0001062993-24-014261	2533835	Phantom Stock			F1	22-JUL-2024				5	J	0		E		53.21				73.43		A			F1		F1	Common Stock - Voting		53.21				9387.53				I		Non-Qualified Retirement Savings Plan	
0001062993-24-014261	2533836	Phantom Stock			F2	29-JUL-2024				4	A	0				30.57				76.12		A			F2		F2	Common Stock - Voting		30.57				9418.1				I		Non Qualified Retirement Savings Plan	
0001225208-24-007749	2533949	Stock Option		61.26		31-JUL-2024				4	M	0				36186.0				61.26		D		01-JAN-2024		02-FEB-2031		Common Stock		36186.0				36185.0				D			
0001562180-24-005908	2534010	Dividend Equivalent Units			F1	29-JUL-2024				4	A	false				45.81				76.0		A			F1		F1	Common Stock		45.81				425.16				D			
0000950170-24-088753	2533810	Put options (obligation to buy)		12.5		30-JUL-2024				4	S	false				100.0				215.0		D		30-JUL-2024		20-SEP-2024		Common Stock		10000.0				1175.0				D	F1		
0000950170-24-088753	2533809	Put options (obligation to buy)		10.0		29-JUL-2024				4	S	false				50.0				110.08		D		29-JUL-2024		17-JAN-2025		Common Stock		5000.0				800.0				D	F1		
0000950170-24-088748	2533760	Stock Appreciation Right		145.24		29-JUL-2024				4	M	false				8280.0				0.0		D			F1	29-JAN-2030		Common Stock		8280.0				0.0				D			
0000950170-24-088747	2533758	Stock Option (right to buy)		25.33		31-JUL-2024				4	D	false				5500.0					F5	D			F5	16-FEB-2033		Common Stock		5500.0				0.0				D			
0000950170-24-088747	2533754	Stock Option (right to buy)		19.02		31-JUL-2024				4	D	false				20000.0					F5	D			F5	16-MAY-2029		Common Stock		20000.0				0.0				D			
0000950170-24-088747	2533757	Stock Option (right to buy)		23.04		31-JUL-2024				4	D	false				5500.0					F5	D			F5	12-APR-2032		Common Stock		5500.0				0.0				D			
0000950170-24-088747	2533755	Stock Option (right to buy)		11.5		31-JUL-2024				4	D	false				5500.0					F5	D			F5	19-MAR-2030		Common Stock		5500.0				0.0				D			
0000950170-24-088747	2533756	Stock Option (right to buy)		18.17		31-JUL-2024				4	D	false				5500.0					F5	D			F5	08-MAR-2031		Common Stock		5500.0				0.0				D			
0000876167-24-000133	2533936	Employee Stock Options		50.69		29-JUL-2024				4	M	0				13271.0				0.0		D			F2	11-JAN-2025		Common Stock		13271.0				0.0				D			
0001817358-24-000154	2533938	Restricted Stock Units	F2		F1	31-JUL-2024				4	M	0				1274.0				0.0		D			F4	31-MAR-2031		Common Stock		1274.0				7644.0				D			
0001817358-24-000154	2533937	Restricted Stock Units	F2		F1	30-JUL-2024				4	M	0				1244.0				0.0		D			F3	30-MAR-2032		Common Stock		1244.0				26445.0				D			
0001415889-24-020464	2534006	Phantom Stock (Retainer Deferral)			F1	29-JUL-2024				4	A	0				71.61				432.05		A			F2		F2	Common Stock		71.61				3484.48				D			
0001238884-24-000004	2533815	Option to Purchase Common Stock		2.5		01-APR-2024		01-APR-2024		4	A	0				10778.0					F1	A			F1	01-APR-2034		Common Stock		10778.0				60778.0				D			
0000950170-24-088724	2533891	Stock Option (right to buy)		17.66		31-JUL-2024				4	D	false				7000.0					F4	D			F1, F4	27-JUL-2033		Common Stock		7000.0				0.0				D			
0000950170-24-088724	2533887	Stock Option (right to buy)		19.93		31-JUL-2024				4	D	false				25000.0					F4	D			F1, F4	18-JUL-2029		Common Stock		25000.0				0.0				D			
0000950170-24-088724	2533888	Stock Option (right to buy)		11.5		31-JUL-2024				4	D	false				7000.0					F4	D			F1, F4	19-MAR-2030		Common Stock		7000.0				0.0				D			
0000950170-24-088724	2533889	Stock Option (right to buy)		18.17		31-JUL-2024				4	D	false				7000.0					F4	D			F1, F4	08-MAR-2031		Common Stock		7000.0				0.0				D			
0000950170-24-088724	2533890	Stock Option (right to buy)		23.04		31-JUL-2024				4	D	false				7000.0					F4	D			F1, F4	12-APR-2032		Common Stock		7000.0				0.0				D			
0000950170-24-088721	2534001	Stock option (right to buy)		23.04		31-JUL-2024				4	D	false				5500.0					F4	D			F1, F4	12-APR-2032		Common Stock		5500.0				0.0				D			
