ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001127602-24-020913	1665259	Employee Stock Option (Right to Buy)		26.81					F6	12-JAN-2026		Common Stock		1000.0								D			
0001127602-24-020913	1665260	Employee Stock Option (Right to Buy)		28.0					F7	23-MAY-2026		Common Stock		500.0								D			
0001331520-24-000158	1665271	Performance Stock Option		23.32					F7	19-JUL-2028		Common Stock		20000.0				20000.0				D			
0001127602-24-020910	1665289	Employee Stock Option (Right to Buy)		28.0					F7	23-MAY-2026		Common Stock		660.0								D			
0001127602-24-020910	1665290	Employee Stock Option (Right to Buy)		35.26					F8	12-MAY-2027		Common Stock		750.0								D			
0001127602-24-020910	1665291	Employee Stock Option (Right to Buy)		45.12					F9	23-MAY-2028		Common Stock		740.0								D			
0001127602-24-020910	1665288	Employee Stock Option (Right to Buy)		22.25					F6	12-MAY-2025		Common Stock		520.0								D			
0001127602-24-020910	1665292	Employee Stock Option (Right to Buy)		35.85					F10	23-MAY-2029		Common Stock		850.0								D			
0001127602-24-020910	1665294	Employee Stock Option (Right to Buy)		36.77					F12	12-MAY-2031		Common Stock		1000.0								D			
0001127602-24-020910	1665293	Employee Stock Option (Right to Buy)		21.99					F11	12-MAR-2030		Common Stock		800.0								D			
0001127602-24-020908	1665296	Class B Common Stock		0.0	F1				F1		F1	Class A Common Stock		1404000.0	F1			585.0	F1			I		Contingent Beneficiary & Co-Trustee, Trust	
0001127602-24-020908	1665295	Class B Common Stock		0.0	F1				F1		F1	Class A Common Stock		2808000.0	F1			1170.0	F1			I		Contingent Beneficiary & Co-Trustee, Trust	
0001127602-24-020908	1665297	Class B Common Stock		0.0	F1				F1		F1	Class A Common Stock		1404000.0	F1			585.0	F1			I		Primary Beneficiary & Co-Trustee, Trust	
0000950170-24-085879	1665172	Restricted Stock Units			F2				F7		F7	Common Stock		3975.0								D			
0000950170-24-085879	1665166	Restricted Stock Units			F2				F1		F1	Common Stock		208.0								D			
0000950170-24-085879	1665167	Restricted Stock Units			F2				F3		F3	Common Stock		352.0								D			
0000950170-24-085879	1665171	Restricted Stock Units			F2				F4		F4	Common Stock		196.0								D			
0000950170-24-085879	1665169	Restricted Stock Units			F2				F5		F5	Common Stock		2536.0								D			
0000950170-24-085879	1665170	Restricted Stock Units			F2				F6		F6	Common Stock		1550.0								D			
0000950170-24-085879	1665168	Restricted Stock Units			F2				F4		F4	Common Stock		380.0								D			
0000950170-24-085829	1665197	Performance-based Restricted Stock Units			F5				F5		F5	Common Stock		1861.0				1861.0				D			
0000950170-24-085829	1665196	Performance-based Restricted Stock Units			F4				F4		F4	Common Stock		931.0				931.0				D			
0000950170-24-085829	1665201	Performance-based Restricted Stock Units			F9				F9		F9	Common Stock		3200.0				3200.0				D			
0000950170-24-085829	1665199	Performance-based Restricted Stock Units			F7				F7		F7	Common Stock		1601.0				1601.0				D			
0000950170-24-085829	1665200	Performance-based Restricted Stock Units			F8				F8		F8	Common Stock		3200.0				3200.0				D			
0000950170-24-085829	1665202	Incentive Stock Option (right to buy)		17.18					F10	01-SEP-2026		Common Stock		30000.0				30000.0				D			
0000950170-24-085829	1665198	Performance-based Restricted Stock Units			F6				F6		F6	Common Stock		1861.0				1861.0				D			
0000950170-24-085827	1665213	Performance-based Restricted Stock Units			F5				F5		F5	Common Stock		1365.0				1365.0				D			
0000950170-24-085827	1665215	Performance-based Restricted Stock Units			F7				F7		F7	Common Stock		1083.0				1083.0				D			
0000950170-24-085827	1665212	Performance-based Restricted Stock Units			F4				F4		F4	Common Stock		682.0				682.0				D			
0000950170-24-085827	1665214	Performance-based Restricted Stock Units			F6				F6		F6	Common Stock		1365.0				1365.0				D			
0000950170-24-085827	1665216	Performance-based Restricted Stock Units			F8				F8		F8	Common Stock		2162.0				2162.0				D			
0000950170-24-085827	1665217	Performance-based Restricted Stock Units			F9				F9		F9	Common Stock		2162.0				2162.0				D			
0000950170-24-085826	1665176	Performance-based Restricted Stock Units			F7				F7		F7	Common Stock		1861.0				1861.0				D			
0000950170-24-085826	1665175	Performance-based Restricted Stock Units			F6				F6		F6	Common Stock		2109.0				2109.0				D			
0000950170-24-085826	1665177	Performance-based Restricted Stock Units			F8				F8		F8	Common Stock		3719.0				3719.0				D			
0000950170-24-085826	1665174	Performance-based Restricted Stock Units			F5				F5		F5	Common Stock		2109.0				2109.0				D			
0000950170-24-085826	1665173	Performance-based Restricted Stock Units			F4				F4		F4	Common Stock		1055.0				1055.0				D			
0000950170-24-085826	1665178	Performance-based Restricted Stock Units			F9				F9		F9	Common Stock		3719.0				3719.0				D			
0000950170-24-085825	1665222	Performance-based Restricted Stock Units			F8				F8		F8	Common Stock		2941.0				2941.0				D			
0000950170-24-085825	1665223	Performance-based Restricted Stock Units			F9				F9		F9	Common Stock		2941.0				2941.0				D			
0000950170-24-085825	1665219	Performance-based Restricted Stock Units			F5				F5		F5	Common Stock		1923.0				1923.0				D			
0000950170-24-085825	1665218	Performance-based Restricted Stock Units			F4				F4		F4	Common Stock		962.0				962.0				D			
0000950170-24-085825	1665221	Performance-based Restricted Stock Units			F7				F7		F7	Common Stock		1470.0				1470.0				D			
0000950170-24-085825	1665220	Performance-based Restricted Stock Units			F6				F6		F6	Common Stock		1923.0				1923.0				D			
0000950170-24-085824	1665211	Employee Stock Option (right to buy)		16.12					F11	26-MAY-2026		Common Stock		30660.0				30660.0				D			
0000950170-24-085824	1665210	Incentive Stock Option (right to buy)		17.18					F10	01-SEP-2026		Common Stock		60000.0				60000.0				D			
0000950170-24-085824	1665209	Performance-based Restricted Stock Units			F9				F9		F9	Common Stock		27249.0				27249.0				D			
0000950170-24-085824	1665208	Performance-based Restricted Stock Units			F8				F8		F8	Common Stock		27249.0				27249.0				D			
0000950170-24-085824	1665206	Performance-based Restricted Stock Units			F6				F6		F6	Common Stock		19541.0				19541.0				D			
0000950170-24-085824	1665207	Performance-based Restricted Stock Units			F7				F7		F7	Common Stock		13624.0				13624.0				D			
0000950170-24-085824	1665205	Performance-based Restricted Stock Units			F5				F5		F5	Common Stock		19541.0				19541.0				D			
0000950170-24-085824	1665204	Performance-based Restricted Stock Units			F4				F4		F4	Common Stock		9771.0				9771.0				D			
0000950170-24-085823	1665186	Incentive Stock Option (right to buy)		17.18					F10	01-SEP-2026		Common Stock		20000.0				20000.0				D			
0000950170-24-085823	1665180	Performance-based Restricted Stock Units			F4				F4		F4	Common Stock		1055.0				1055.0				D			
0000950170-24-085823	1665181	Performance-based Restricted Stock Units			F5				F5		F5	Common Stock		2109.0				2109.0				D			
0000950170-24-085823	1665182	Performance-based Restricted Stock Units			F6				F6		F6	Common Stock		2109.0				2109.0				D			
0000950170-24-085823	1665183	Performance-based Restricted Stock Units			F7				F7		F7	Common Stock		1903.0				1903.0				D			
0000950170-24-085823	1665184	Performance-based Restricted Stock Units			F8				F8		F8	Common Stock		3806.0				3806.0				D			
0000950170-24-085823	1665185	Performance-based Restricted Stock Units			F9				F9		F9	Common Stock		3806.0				3806.0				D			
0001991479-24-000013	1665164	OPTIONS		0.01				12-JAN-2024		12-JAN-2029		COMMON		5000000.0				5000000.0	F2			D			
0001991479-24-000013	1665163	WARRANTS		0.01				25-APR-2024		25-APR-2034		COMMON		5000000.0				5000000.0	F1			D			
0000730708-24-000153	1665165	Common Stock Right to Buy	F6	22.65				06-FEB-2017		05-FEB-2027		Common Stock		2142.0				2142.0				D			
0001660134-24-000120	1665190	Employee Stock Option (Right to Buy)		142.47					F8	14-APR-2030		Class A Common Stock		48372.0				48372.0				D			
0001660134-24-000120	1665191	Employee Stock Option (Right to Buy)		274.96					F9	21-APR-2031		Class A Common Stock		63667.0				63667.0				D			
0001660134-24-000120	1665192	Employee Stock Option (Right to Buy)		274.96					F9	21-APR-2031		Class A Common Stock		127334.0				127334.0				D			
0001660134-24-000120	1665193	Restricted Stock Units			F10				F11		F11	Class A Common Stock		5055.0				5055.0				D			
0001660134-24-000120	1665194	Restricted Stock Units			F10				F12		F12	Class A Common Stock		73537.0				73537.0				D			
0001660134-24-000120	1665195	Restricted Stock Units			F10				F13		F13	Class A Common Stock		55388.0				55388.0				D			
0001660134-24-000120	1665188	Employee Stock Option (Right to Buy)		39.21					F8	21-MAR-2028		Class A Common Stock		5438.0				5438.0				D			
0001660134-24-000120	1665189	Employee Stock Option (Right to Buy)		82.16					F8	24-MAR-2029		Class A Common Stock		32251.0				32251.0				D			
0001660134-24-000120	1665187	Class B Common Stock			F1				F1		F1	Class A Common Stock		128247.0				128247.0				I		By Trust	
0000897069-24-001538	1665160	Restricted Stock Units		0.0					F3		F3	Common Shares		25432.0				25432.0				D			
0000897069-24-001538	1665162	Stock Option (right to buy)		16.22					F5	28-FEB-2033		Common Shares		88901.0				88901.0				D			
0000897069-24-001538	1665161	Restricted Stock Units		0.0					F4		F4	Common Shares		108950.0				108950.0				D			
0001506293-24-000136	1665179	Stock Option		19.96					F3	29-JUN-2032		Class A Common Stock		8018599.0				8018599.0				D			
0001423774-24-000226	1665203	Class B Common Stock			F3				F3		F3	Class A Common Stock		640542.0				640542.0				I		By The Next Left Trust	F5
0000736772-24-000075	1665156	Phantom Stock	F1		F2				F2		F2	Common Stock		39769.85				39769.85				D			
0001593968-24-001003	1665155	Option (right to buy)		51.3				28-FEB-2024		28-FEB-2035		Common Stock		65000.0				65000.0				D			
0001415889-24-019922	1665158	Employee Stock Option (right to buy)		42.74				31-DEC-2025		31-DEC-2026		Class A Common Stock		2688.0				2688.0				D			
0001415889-24-019922	1665159	Employee Stock Option (right to buy)		49.25				01-JAN-2027		01-JAN-2030		Class A Common Stock		2242.0				2242.0				D			
0001415889-24-019922	1665157	Employee Stock Option (right to buy)		30.41				13-JUL-2025		12-JUL-2026		Class A Common Stock		2500.0				2500.0				D			
0000950170-24-085414	1665126	Restricted Stock Units	F1, F2		F8, F9				F5		F5	Common Stock		34544.0								D			
0000950170-24-085414	1665125	Restricted Stock Units	F1, F2		F8, F9				F4		F4	Common Stock		11241.0								D			
0000950170-24-085414	1665124	Restricted Stock Units	F1, F2		F8, F9				F3		F3	Common Stock		3232.0								D			
0000950170-24-085414	1665127	Restricted Stock Units	F1, F2		F8, F9				F6		F6	Common Stock		33721.0								D			
0000950170-24-085414	1665128	Restricted Stock Units	F1, F2		F8, F9				F7		F7	Common Stock		42221.0								D			
0001828962-24-000095	1665118	Employee Stock Option (right to buy)		18.25	F2				F3	24-MAR-2031		Class A Common Stock		10008.0				10008.0				D			
0001828962-24-000094	1665149	Employee Stock Option (right to buy)		18.25	F2				F3	24-MAR-2031		Class A Common Stock		2218889.0				2218889.0				D			
0001828962-24-000093	1665150	Employee Stock Option (right to buy)		18.25	F2				F3	24-MAR-2031		Class A Common Stock		13804.0				13804.0				D			
0001828962-24-000092	1665108	Employee Stock Option (right to buy)		18.25	F2				F3	24-MAR-2031		Class A Common Stock		27886.0				27886.0				D			
0001214659-24-012819	1665120	Option to purchase		60.15					F3	20-NOV-2029		Common stock		424.0				1348.0				D			
0001214659-24-012819	1665119	Option to purchase		55.0					F2	28-NOV-2028		Common stock		424.0				924.0				D			
0001214659-24-012819	1665121	Option to purchase		57.98					F4	17-NOV-2031		Common stock		4750.0				6098.0				D			
0001214659-24-012819	1665123	Option to purchase		53.22					F6	15-NOV-2033		Common stock		4800.0				15698.0				D			
0001214659-24-012819	1665122	Option to purchase		61.55					F5	16-NOV-2032		Common stock		4800.0				10898.0				D			
0000950170-24-085360	1665114	Performance-based Restricted Stock Units			F5			15-MAR-2027		15-MAR-2027		Common Stock		7000.0				8500.0				D			
0000950170-24-085360	1665115	Performance-based Restricted Stock Units			F5			15-MAR-2028		15-MAR-2028		Common Stock		5000.0				13500.0				D			
0000950170-24-085360	1665113	Performance-based Restricted Stock Units			F5			15-MAR-2026		15-MAR-2026		Common Stock		1500.0				1500.0				D			
0000950170-24-085360	1665112	Employee Stock Option (right to buy)		11.99				17-JUN-2017		17-JUN-2026		Common Stock		5500.0				10500.0				D			
0000950170-24-085360	1665111	Employee Stock Option (right to buy)		11.43				19-JUN-2016		19-JUN-2025		Common Stock		5000.0				5000.0				D			
0001331520-24-000155	1665106	Performance Stock Option		23.32					F4	19-JUL-2028		Common Stock		60000.0				60000.0				D			
0001331520-24-000155	1665107	Stock Option		21.25					F5	20-APR-2026		Common Stock		20000.0				20000.0				D			
0000950170-24-085272	1665151	Class A Units			F10				F10		F10	Class A Common Stock		51802896.0				51802896.0				D		Ernest Irrevocable 2004 Trust III	
0000950170-24-085272	1665153	Class A Units			F12				F12		F12	Class A Common Stock		14940000.0				14940000.0				I		ECG II SPE, LLC	
0000950170-24-085272	1665154	Class A Units			F13				F13		F13	Class A Common Stock		10000000.0				10000000.0				I			
0000950170-24-085272	1665152	Class A Units			F11				F11		F11	Class A Common Stock		14792526.0				14792526.0				I		Ernest C. Garcia III Multi-Generational Trust III	
0001225208-24-007519	1665148	Restricted Stock Units		0.0	F6			26-JAN-2025	F7	26-JAN-2027		Common Stock		4164.64				4164.64	F8			D			
0001225208-24-007519	1665147	Restricted Stock Units		0.0	F6			24-JAN-2024	F7	24-JAN-2026		Common Stock		2509.32				2509.32	F8			D			
0001225208-24-007519	1665146	Restricted Stock Units		0.0	F6			24-JAN-2023	F7	24-JAN-2025		Common Stock		1117.01				1117.01	F8			D			
0001225208-24-007519	1665145	Employee Stock Option (Right-to-Buy)		77.72				26-JAN-2025	F5	26-JAN-2034		Common Stock		24774.0				24774.0				D			
0001225208-24-007519	1665144	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F5	24-JAN-2032		Common Stock		21997.0				21997.0				D			
0001225208-24-007519	1665143	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F5	24-JAN-2033		Common Stock		22312.0				22312.0				D			
0001225208-24-007519	1665141	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F4	27-JAN-2031		Common Stock		38376.0				38376.0				D			
0001225208-24-007519	1665142	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F4	25-JAN-2028		Common Stock		21834.0				21834.0				D			
0001225208-24-007519	1665140	Employee Stock Option (Right-to-Buy)		50.1				26-JAN-2018	F4	26-JAN-2027		Common Stock		23696.0				23696.0				D			
0001225208-24-007519	1665139	Employee Stock Option (Right-to-Buy)		48.35				24-JAN-2021	F4	24-JAN-2030		Common Stock		48309.0				48309.0				D			
0001225208-24-007519	1665138	Employee Stock Option (Right-to-Buy)		45.05				24-JAN-2020	F4	24-JAN-2029		Common Stock		41208.0				41208.0				D			
0001225208-24-007519	1665137	Employee Stock Option (Right-to-Buy)		43.48				17-MAY-2017	F4	17-MAY-2026		Common Stock		16672.0				16672.0				D			
0001225208-24-007518	1665132	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F6	24-JAN-2032		Common Stock		11636.0				11636.0				D			
0001225208-24-007518	1665133	Employee Stock Option (Right-to-Buy)		77.72				26-JAN-2025	F6	26-JAN-2034		Common Stock		9928.0				9928.0				D			
0001225208-24-007518	1665134	Restricted Stock Units		0.0	F7			24-JAN-2023	F8	24-JAN-2025		Common Stock		591.45				591.45	F9			D			
0001225208-24-007518	1665135	Restricted Stock Units		0.0	F7			24-JAN-2024	F8	24-JAN-2026		Common Stock		1207.55				1207.55	F9			D			
0001225208-24-007518	1665136	Restricted Stock Units		0.0	F7			26-JAN-2025	F8	26-JAN-2027		Common Stock		1669.07				1669.07	F9			D			
0001225208-24-007518	1665129	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F5	27-JAN-2031		Common Stock		19520.0				19520.0				D			
0001225208-24-007518	1665130	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F5	25-JAN-2028		Common Stock		21834.0				21834.0				D			
0001225208-24-007518	1665131	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F6	24-JAN-2033		Common Stock		10730.0				10730.0				D			
0001493152-24-028692	1665110	Warrants		2.93				03-NOV-2023		02-NOV-2025		Common Shares		12281.0								D			
0001493152-24-028692	1665109	Stock Options	F1	3.6					F1	14-JUN-2026		Common Shares		32684.0								D			
0001493152-24-028691	1665116	Stock Options	F1	3.6					F1	14-JUN-2026		Common Shares		126652.0								D			
0001493152-24-028691	1665117	Warrants		2.93				03-NOV-2023		02-NOV-2025		Common Shares		25651.0								D			
0001415889-24-019844	1665100	Employee Stock Option (right to buy)		51.39				31-DEC-2024		31-DEC-2025		Class A Common Stock		6085.0				6085.0				D			
0001415889-24-019844	1665101	Employee Stock Option (right to buy)		42.74				31-DEC-2025		31-DEC-2026		Class A Common Stock		6720.0				6720.0				D			
